listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
ID_1229,Venta,Ciutat Vella,neighborhood empty,Calle Falsa 123,50.0,3,1,231672.0,360694.0,sótano,False,False,False,Average,A,True,41.42717,2.082139006101164,Idealista
listing_id empty,Lease,Sarrià-sant Gervasi,El Raval,Passeig de Gràcia,106.5811866378594,3,1,263348.9583646475,281963.1486186731,bajo,False,True,False,Nuevo,B,False,41.192376703741246,2.082139006101164,Remax
ID_1231,operation empty,Sant Andreu,Vila De Gràcia,address empty,106.5811866378594,3,1,3806.0,281963.1486186731,1º,False,False,False,Reformado,energy_certificate empty,True,41.192376703741246,2.20578,Fotocasa
ID_1232,operation empty,Sant Andreu,El Clot,Calle Falsa 123,60.0,6,2,263348.9583646475,27993.0,sótano,True,False,False,condition empty,B,True,41.0,2.0,Remax
ID_1233,Venta,Unknown,Vila De Gràcia,address empty,106.5811866378594,3,1,263348.9583646475,281963.1486186731,2º,True,True,False,condition empty,F,True,41.192376703741246,2.082139006101164,Idealista
ID_1234,Alquiler,Sant Andreu,El Raval,Calle Falsa 123,169.0,3,1,128414.0,445486.0,4º,False,False,False,condition empty,A,True,41.192376703741246,2.0,agency empty
ID_1235,Buy,Sants-montjuïc,El Raval,address empty,128.0,3,1,1200.0,7015.0,bajo,False,True,False,condition empty,energy_certificate empty,False,41.37153,2.082139006101164,Remax
listing_id empty,Venta,Eixampl,Les Corts,Calle Falsa 123,133.0,3,1,1212863.0,281963.1486186731,floor empty,True,False,True,Average,E,False,41.192376703741246,2.082139006101164,Particular
ID_1237,Buy,Sarrià-sant Gervasi,neighborhood empty,Passeig de Gràcia,106.5811866378594,2,1,698704.0,281963.1486186731,3º,False,False,True,Good,C,False,41.192376703741246,2.10542,Remax
listing_id empty,Rent,Les Corts,Diagonal Mar,Passeig de Gràcia,121.0,3,1,1200.0,5964.0,sótano,False,False,False,Average,D,False,41.0,2.082139006101164,Particular
ID_1239,Lease,Gràcia,Poble-sec,address empty,106.5811866378594,3,1,306530.0,6678.0,2º,True,False,False,Good,energy_certificate empty,False,41.192376703741246,2.082139006101164,Remax
listing_id empty,Lease,Horta-guinardó,Sant Antoni,C/ Mallorca 149,96.0,3,1,3711.0,310335.0,floor empty,True,False,False,Poor,C,False,41.37013,2.082139006101164,agency empty
1242,Lease,Sants,El Born,Calle Falsa 123,106.5811866378594,3,1,981.0,7460.0,bajo,False,True,False,Nuevo,F,False,41.192376703741246,2.20859,Remax
ID_1242,Buy,Sant Martí,neighborhood empty,C/ Mallorca 164,106.5811866378594,5,2,263348.9583646475,4697.0,floor empty,False,False,True,Poor,energy_certificate empty,True,41.192376703741246,2.18873,Fotocasa
ID_1243,Alquiler,Gràcia,Diagonal Mar,C/ Gran Via 31,44.0,3,1,1200.0,5756.0,ático,False,False,True,Poor,A,False,41.192376703741246,2.0,Fotocasa
1245,Alquiler,Sant Martí,Sagrada Família,Calle Falsa 123,106.5811866378594,3,1,3217.0,4434.0,1º,False,False,False,Reformado,G,True,41.192376703741246,2.082139006101164,Remax
1246,Buy,Nou Barris,El Raval,Passeig de Gràcia,106.5811866378594,1,2,263348.9583646475,4123.0,1º,False,True,False,Good,A,True,41.39772,2.0,Housfy
ID_1246,Venta,Eixampl,neighborhood empty,Passeig de Gràcia,47.0,3,2,144169.0,202692.0,3º,False,True,False,Good,energy_certificate empty,False,41.37433,2.082139006101164,Fotocasa
1248,Alquiler,Sant Martí,Les Corts,Calle Falsa 123,106.5811866378594,3,1,3468.0,281963.1486186731,floor empty,False,True,False,Nuevo,A,False,41.192376703741246,2.082139006101164,Idealista
1249,Lease,Horta-guinardó,Sagrada Familia,C/ Diagonal 263,106.5811866378594,3,1,3189.0,281963.1486186731,ático,True,True,False,condition empty,E,False,41.192376703741246,2.10701,Engel & Völkers
listing_id empty,Lease,Sant Martí,Sant Antoni,address empty,122.0,3,1,160261.0,281963.1486186731,floor empty,True,True,False,Nuevo,E,False,41.35144,2.20702,Remax
1251,Lease,Les Corts,neighborhood empty,address empty,106.5811866378594,2,3,1200.0,281963.1486186731,4º,False,False,True,Poor,B,True,41.38922,2.082139006101164,Fotocasa
1252,Alquiler,Sants-montjuïc,El Raval,address empty,42.0,3,1,773.0,281963.1486186731,2º,False,False,False,Average,D,False,41.0,2.0,Idealista
1253,Buy,Sants,Sant Antoni,C/ Gran Via 356,135.0,3,1,2708.0,281963.1486186731,ático,True,False,False,Good,E,False,41.192376703741246,2.0,Remax
1254,operation empty,Sants,Les Corts,Passeig de Gràcia,79.0,3,1,1200856.0,281963.1486186731,1º,True,True,True,A Reformar,G,True,41.192376703741246,2.0,Fotocasa
listing_id empty,Venta,Eixample,Diagonal Mar,address empty,106.5811866378594,4,1,845389.0,510073.0,ático,False,True,True,A Reformar,G,True,41.192376703741246,2.0,Engel & Völkers
listing_id empty,Lease,Sarrià-sant Gervasi,neighborhood empty,address empty,106.5811866378594,3,1,263348.9583646475,281963.1486186731,1º,False,True,False,Average,energy_certificate empty,False,41.192376703741246,2.082139006101164,agency empty
1257,Rent,Sant Andreu,neighborhood empty,Calle Falsa 123,164.0,3,2,263348.9583646475,374985.0,bajo,True,False,False,Poor,energy_certificate empty,True,41.39396,2.15457,agency empty
listing_id empty,Rent,Unknown,Sant Antoni,C/ Mallorca 210,106.5811866378594,3,2,1200.0,281963.1486186731,3º,False,True,False,condition empty,D,True,41.0,2.082139006101164,Idealista
ID_1258,Alquiler,Sants-montjuïc,El Born,address empty,106.5811866378594,3,2,724.0,310098.0,4º,True,True,False,Good,A,True,41.192376703741246,2.1733,Housfy
listing_id empty,Buy,Sarrià-sant Gervasi,Sant Antoni,Passeig de Gràcia,106.5811866378594,3,1,263348.9583646475,281963.1486186731,3º,False,False,False,Good,G,True,41.192376703741246,2.10885,Housfy
listing_id empty,Vender,Sants-montjuïc,Sagrada Familia,address empty,57.0,3,1,253248.0,4883.0,ático,False,True,False,condition empty,D,False,41.37894,2.082139006101164,agency empty
listing_id empty,operation empty,Gracia,Poble-sec,address empty,106.5811866378594,3,1,263348.9583646475,286966.0,ático,False,True,True,Reformado,energy_certificate empty,False,41.192376703741246,2.12872,Idealista
ID_1262,Rent,Gràcia,La Barceloneta,address empty,106.5811866378594,3,1,1200.0,281963.1486186731,bajo,False,False,True,Nuevo,B,True,41.0,2.082139006101164,Engel & Völkers
ID_1263,Vender,Sants-montjuïc,La Barceloneta,Calle Falsa 123,106.5811866378594,5,1,2137.0,281963.1486186731,sótano,False,True,False,condition empty,energy_certificate empty,False,41.192376703741246,2.082139006101164,Idealista
1265,Alquiler,Horta-guinardó,Sagrada Família,address empty,99.0,3,1,303288.0,281963.1486186731,sótano,False,False,False,condition empty,B,False,41.192376703741246,2.0,Fotocasa
listing_id empty,Vender,Sants-montjuïc,El Raval,address empty,69.0,3,1,2437.0,281963.1486186731,bajo,False,True,True,condition empty,G,False,41.0,2.082139006101164,Particular
ID_1266,Alquiler,Sarrià-sant Gervasi,Les Corts,Passeig de Gràcia,95.0,3,1,146016.0,281963.1486186731,3º,True,True,False,Nuevo,C,False,41.192376703741246,2.21317,Particular
1268,Vender,Eixample,Sagrada Familia,address empty,114.0,3,3,1200.0,281963.1486186731,ático,True,False,True,Good,D,True,41.0,2.082139006101164,Idealista
listing_id empty,Buy,Les Corts,Sant Antoni,address empty,43.0,3,1,723357.0,281963.1486186731,sótano,False,False,False,condition empty,G,False,41.39261,2.082139006101164,Particular
listing_id empty,Buy,Gràcia,El Clot,address empty,106.5811866378594,3,1,2019.0,474537.0,floor empty,True,False,False,A Reformar,F,True,41.192376703741246,2.14776,agency empty
ID_1270,Buy,Gràcia,Les Corts,Calle Falsa 123,106.5811866378594,1,1,1200.0,281963.1486186731,3º,False,False,False,Good,E,True,41.40399,2.082139006101164,agency empty
1272,Vender,Sant Andreu,Les Corts,address empty,106.5811866378594,6,1,263348.9583646475,720893.0,sótano,False,False,False,condition empty,C,False,41.192376703741246,2.14974,Remax
listing_id empty,Alquiler,Sants-montjuïc,neighborhood empty,address empty,84.0,3,1,263348.9583646475,281963.1486186731,ático,False,False,False,condition empty,D,True,41.0,2.19544,Particular
1274,Lease,Sarrià-sant Gervasi,Diagonal Mar,address empty,106.5811866378594,3,1,1200.0,281963.1486186731,1º,True,False,False,Good,energy_certificate empty,False,41.0,2.0,Engel & Völkers
ID_1274,operation empty,Gràcia,Sagrada Familia,Calle Falsa 123,50.0,3,1,1200.0,281963.1486186731,3º,True,False,True,Nuevo,E,False,41.192376703741246,2.082139006101164,Idealista
ID_1275,Venta,Nou Barris,El Raval,C/ Diagonal 341,95.0,6,1,263348.9583646475,281963.1486186731,floor empty,True,False,False,Good,G,False,41.192376703741246,2.082139006101164,agency empty
ID_1276,operation empty,Eixampl,neighborhood empty,Passeig de Gràcia,97.0,3,1,1085846.0,7504.0,2º,True,True,False,Good,C,False,41.0,2.082139006101164,Idealista
ID_1277,Alquiler,Les Corts,El Raval,Calle Falsa 123,106.5811866378594,3,1,2830.0,281963.1486186731,sótano,False,False,False,Reformado,C,True,41.192376703741246,2.15238,Housfy
1279,Buy,Sant Martí,El Born,address empty,117.0,2,1,263348.9583646475,6896.0,floor empty,True,True,False,condition empty,F,False,41.42424,2.082139006101164,agency empty
ID_1279,Vender,Horta-guinardó,neighborhood empty,Calle Falsa 123,81.0,3,1,263348.9583646475,857131.0,floor empty,False,True,False,condition empty,C,True,41.36205,2.082139006101164,Engel & Völkers
ID_1280,Buy,Sant Martí,neighborhood empty,C/ Aragó 119,106.0,3,1,1200.0,929727.0,sótano,False,False,False,A Reformar,D,True,41.192376703741246,2.082139006101164,Idealista
ID_1281,Rent,Les Corts,Sagrada Família,Calle Falsa 123,93.0,1,3,1200.0,281963.1486186731,floor empty,False,False,False,Poor,energy_certificate empty,False,41.192376703741246,2.082139006101164,Idealista
1283,Alquiler,Gracia,Sagrada Familia,address empty,209.0,3,1,263348.9583646475,364288.0,2º,False,True,False,Poor,D,False,41.38074,2.10475,Engel & Völkers
listing_id empty,Lease,Sant Martí,Vila De Gràcia,Passeig de Gràcia,194.0,3,2,1269440.0,281963.1486186731,2º,False,False,False,A Reformar,energy_certificate empty,False,41.192376703741246,2.0,Housfy
ID_1284,Alquiler,Ciutat Vella,El Raval,C/ Aragó 224,83.0,3,1,1200.0,281963.1486186731,bajo,True,False,False,Reformado,D,False,41.0,2.0,agency empty
ID_1285,Vender,Sants-montjuïc,Sagrada Família,C/ Aragó 3,141.0,3,1,263348.9583646475,7624.0,sótano,True,False,False,Nuevo,energy_certificate empty,True,41.40009,2.1767,Engel & Völkers
1287,Lease,Sarrià-sant Gervasi,neighborhood empty,Calle Falsa 123,106.5811866378594,3,1,468851.0,281963.1486186731,ático,False,False,False,Reformado,E,True,41.192376703741246,2.082139006101164,Particular
ID_1287,Venta,Nou Barris,neighborhood empty,Calle Falsa 123,106.5811866378594,3,3,2733.0,4182.0,bajo,False,False,False,Good,G,False,41.192376703741246,2.082139006101164,Particular
listing_id empty,Lease,Sants-montjuïc,El Raval,Calle Falsa 123,116.0,3,1,139796.0,5173.0,2º,True,False,False,condition empty,E,False,41.0,2.0,Fotocasa
1290,Vender,Horta-guinardó,Sant Antoni,address empty,160.0,2,1,4443.0,281963.1486186731,ático,False,True,True,Average,G,False,41.0,2.082139006101164,Particular
ID_1290,Buy,Sants-montjuïc,neighborhood empty,address empty,135.0,3,1,1200.0,281963.1486186731,3º,False,True,False,Good,energy_certificate empty,True,41.192376703741246,2.14669,Particular
1292,Buy,Eixampl,neighborhood empty,Calle Falsa 123,114.0,3,1,1200.0,281963.1486186731,3º,False,False,True,Reformado,D,True,41.36207,2.0,Particular
listing_id empty,Buy,Les Corts,Sant Antoni,C/ Aragó 140,106.0,3,1,1200.0,6707.0,2º,False,False,False,Poor,E,True,41.0,2.082139006101164,Remax
1294,Vender,Sant Martí,neighborhood empty,Passeig de Gràcia,45.0,3,1,3172.0,4558.0,2º,True,True,False,condition empty,A,False,41.192376703741246,2.082139006101164,Housfy
1295,Buy,Eixample,El Raval,Passeig de Gràcia,57.0,3,1,108639.0,279796.0,bajo,False,True,False,condition empty,B,True,41.40285,2.14079,Fotocasa
1296,Rent,Sants,El Raval,Passeig de Gràcia,130.0,3,1,263348.9583646475,3996.0,4º,False,True,False,Reformado,D,False,41.192376703741246,2.11952,Fotocasa
1297,Alquiler,Eixampl,El Clot,Passeig de Gràcia,117.0,3,1,1200.0,3425.0,floor empty,False,False,False,condition empty,C,True,41.192376703741246,2.082139006101164,agency empty
ID_1297,Rent,Nou Barris,El Born,Passeig de Gràcia,95.0,3,3,263348.9583646475,7166.0,ático,False,False,True,Nuevo,C,True,41.192376703741246,2.0,Particular
1299,Alquiler,Gracia,El Born,Passeig de Gràcia,106.5811866378594,3,1,1200.0,281963.1486186731,ático,False,False,True,Poor,G,True,41.192376703741246,2.082139006101164,Engel & Völkers
listing_id empty,Venta,Eixampl,El Clot,C/ Diagonal 59,48.0,3,1,357193.0,3242.0,2º,False,False,False,Reformado,A,True,41.0,2.082139006101164,Idealista
1301,Buy,Nou Barris,Sagrada Família,address empty,214.0,3,1,263348.9583646475,446733.0,sótano,False,True,False,Reformado,A,True,41.192376703741246,2.0,Fotocasa
ID_1301,Buy,Sarrià-sant Gervasi,Sagrada Família,Calle Falsa 123,106.5811866378594,3,3,3681.0,7908.0,1º,True,False,False,Poor,D,True,41.192376703741246,2.0,Idealista
ID_1302,Buy,Eixampl,Vila De Gràcia,address empty,128.0,3,1,272431.0,827239.0,3º,True,False,False,condition empty,A,False,41.0,2.082139006101164,Engel & Völkers
ID_1303,Lease,Sant Andreu,Sagrada Familia,address empty,106.5811866378594,3,3,414827.0,4069.0,4º,True,True,False,A Reformar,energy_certificate empty,False,41.192376703741246,2.082139006101164,Housfy
1305,Buy,Eixample,neighborhood empty,Passeig de Gràcia,106.5811866378594,3,1,263348.9583646475,281963.1486186731,2º,False,True,False,Nuevo,E,False,41.192376703741246,2.082139006101164,Housfy
1306,Venta,Eixample,El Born,C/ Gran Via 251,96.0,3,1,1200.0,514712.0,3º,False,False,True,Poor,energy_certificate empty,False,41.39176,2.082139006101164,Particular
1307,Rent,Nou Barris,neighborhood empty,Passeig de Gràcia,55.0,3,1,263348.9583646475,281963.1486186731,ático,False,True,True,Nuevo,D,True,41.192376703741246,2.082139006101164,Engel & Völkers
1308,operation empty,Horta-guinardó,El Born,Passeig de Gràcia,107.0,3,1,263348.9583646475,701516.0,bajo,False,True,False,Poor,A,True,41.192376703741246,2.21481,Remax
ID_1308,Alquiler,Nou Barris,Diagonal Mar,Calle Falsa 123,67.0,3,1,263348.9583646475,281963.1486186731,2º,False,True,True,Nuevo,energy_certificate empty,True,41.0,2.082139006101164,Fotocasa
listing_id empty,Alquiler,Sant Andreu,Vila De Gràcia,Passeig de Gràcia,109.0,3,1,1200.0,676888.0,sótano,True,False,False,Reformado,F,False,41.192376703741246,2.082139006101164,agency empty
listing_id empty,Lease,Eixample,Diagonal Mar,address empty,76.0,3,2,1590002.0,3349.0,sótano,False,False,True,Average,D,False,41.192376703741246,2.0,Fotocasa
ID_1311,Buy,Les Corts,Les Corts,Passeig de Gràcia,106.5811866378594,6,1,263348.9583646475,281963.1486186731,2º,True,False,False,Poor,E,True,41.4057,2.0,Remax
ID_1312,Lease,Horta-guinardó,Les Corts,C/ Mallorca 365,150.0,3,1,1285754.0,667793.0,sótano,False,True,False,condition empty,F,False,41.0,2.14762,Idealista
1314,Alquiler,Nou Barris,El Raval,Passeig de Gràcia,106.5811866378594,5,1,263348.9583646475,485604.0,ático,False,False,False,A Reformar,D,False,41.0,2.082139006101164,agency empty
ID_1314,Buy,Horta-guinardó,neighborhood empty,address empty,106.5811866378594,1,1,1737.0,281963.1486186731,4º,False,True,False,Poor,energy_certificate empty,True,41.192376703741246,2.0,Housfy
ID_1315,Rent,Gràcia,El Raval,C/ Gran Via 65,106.5811866378594,3,1,1200.0,372095.0,bajo,False,False,False,Good,A,True,41.192376703741246,2.082139006101164,Idealista
1317,Venta,Sants-montjuïc,Sagrada Família,address empty,106.5811866378594,3,1,968679.0,281963.1486186731,1º,False,False,False,Poor,C,False,41.192376703741246,2.082139006101164,Idealista
listing_id empty,Rent,Ciutat Vella,El Clot,C/ Diagonal 213,72.0,3,1,2112.0,600551.0,2º,True,False,False,Nuevo,energy_certificate empty,False,41.192376703741246,2.0,Housfy
listing_id empty,Rent,Unknown,El Clot,address empty,167.0,3,1,1951.0,281963.1486186731,1º,False,False,False,Poor,B,False,41.0,2.20844,Engel & Völkers
ID_1319,Vender,Sant Andreu,Diagonal Mar,Passeig de Gràcia,113.0,2,1,998667.0,473475.0,3º,True,True,False,Nuevo,C,True,41.36148,2.19371,Idealista
1321,operation empty,Sant Andreu,Vila De Gràcia,address empty,100.0,3,3,139613.0,281963.1486186731,ático,True,False,True,Reformado,A,False,41.0,2.082139006101164,Particular
listing_id empty,Lease,Unknown,Sant Antoni,address empty,158.0,3,2,263348.9583646475,281963.1486186731,ático,True,False,False,Average,energy_certificate empty,False,41.192376703741246,2.19933,Engel & Völkers
ID_1322,Buy,Sants,neighborhood empty,address empty,64.0,3,1,263348.9583646475,281963.1486186731,sótano,False,False,False,condition empty,D,False,41.0,2.082139006101164,Fotocasa
listing_id empty,Lease,Sant Martí,neighborhood empty,Passeig de Gràcia,106.5811866378594,5,1,263348.9583646475,281963.1486186731,ático,True,False,False,condition empty,energy_certificate empty,False,41.192376703741246,2.0,Remax
ID_1324,Lease,Nou Barris,Sagrada Família,Passeig de Gràcia,114.0,3,1,3927.0,281963.1486186731,floor empty,True,False,False,condition empty,B,True,41.192376703741246,2.082139006101164,Particular
ID_1325,Lease,Gràcia,Sagrada Familia,address empty,107.0,4,1,263348.9583646475,761744.0,floor empty,True,False,False,Nuevo,D,False,41.192376703741246,2.0,agency empty
listing_id empty,Venta,Ciutat Vella,Diagonal Mar,address empty,214.0,3,1,263348.9583646475,4488.0,2º,True,True,False,Poor,energy_certificate empty,False,41.192376703741246,2.13702,Housfy
1328,operation empty,Unknown,Sant Antoni,C/ Mallorca 341,106.5811866378594,3,1,263348.9583646475,281963.1486186731,sótano,False,True,True,Average,D,True,41.0,2.0,agency empty
listing_id empty,Venta,Les Corts,Sagrada Familia,Passeig de Gràcia,60.0,3,1,263348.9583646475,7950.0,3º,False,False,False,condition empty,energy_certificate empty,True,41.42112,2.082139006101164,Engel & Völkers
ID_1329,Lease,Sants-montjuïc,Sant Antoni,Calle Falsa 123,131.0,3,1,263348.9583646475,6039.0,floor empty,False,False,False,Reformado,D,False,41.192376703741246,2.082139006101164,Engel & Völkers
ID_1330,Alquiler,Gracia,El Raval,Passeig de Gràcia,106.5811866378594,2,2,263348.9583646475,4060.0,ático,True,False,False,Average,E,True,41.41208,2.082139006101164,Particular
1332,Venta,Sants,Sant Antoni,address empty,43.0,3,1,1890345.0,281963.1486186731,ático,False,False,False,Reformado,E,False,41.35515,2.082139006101164,Engel & Völkers
1333,Lease,Les Corts,Sagrada Família,C/ Diagonal 394,40.0,3,2,1200.0,281963.1486186731,bajo,False,False,False,Reformado,energy_certificate empty,False,41.0,2.082139006101164,Engel & Völkers
1334,Rent,Sarrià-sant Gervasi,Sagrada Família,Calle Falsa 123,236.0,3,1,1200.0,442616.0,floor empty,False,True,False,Reformado,C,False,41.40975,2.082139006101164,Idealista
ID_1334,Vender,Sant Martí,La Barceloneta,address empty,117.0,3,1,774635.0,726099.0,2º,False,False,False,Average,B,False,41.192376703741246,2.082139006101164,agency empty
ID_1335,operation empty,Nou Barris,neighborhood empty,address empty,58.0,3,1,1526.0,703058.0,ático,True,False,False,Reformado,energy_certificate empty,True,41.192376703741246,2.16569,Remax
listing_id empty,Buy,Sant Martí,Les Corts,address empty,45.0,3,1,1200.0,281963.1486186731,ático,False,False,False,condition empty,C,False,41.192376703741246,2.0,Idealista
1338,Alquiler,Sant Andreu,El Raval,address empty,120.0,2,1,1200.0,281963.1486186731,4º,True,False,False,condition empty,energy_certificate empty,False,41.192376703741246,2.082139006101164,Idealista
1339,operation empty,Horta-guinardó,Diagonal Mar,address empty,59.0,3,3,129474.0,281963.1486186731,bajo,False,True,False,A Reformar,D,False,41.192376703741246,2.0,Housfy
ID_1339,Rent,Unknown,neighborhood empty,Calle Falsa 123,109.0,4,1,4750.0,281963.1486186731,3º,True,False,True,Nuevo,G,True,41.35994,2.0,Fotocasa
1341,Buy,Sarrià-sant Gervasi,El Born,address empty,59.0,1,1,1200.0,298552.0,bajo,True,False,False,Average,energy_certificate empty,False,41.192376703741246,2.14019,agency empty
listing_id empty,operation empty,Sant Martí,El Born,Calle Falsa 123,75.0,4,1,263348.9583646475,734071.0,ático,False,False,False,Average,energy_certificate empty,False,41.192376703741246,2.12274,Housfy
ID_1342,Buy,Gracia,Diagonal Mar,Calle Falsa 123,52.0,3,1,1200.0,948465.0,bajo,True,True,False,Poor,A,False,41.192376703741246,2.082139006101164,Fotocasa
ID_1343,operation empty,Horta-guinardó,neighborhood empty,C/ Gran Via 336,69.0,3,1,1200.0,281963.1486186731,ático,True,False,False,condition empty,D,False,41.192376703741246,2.20582,agency empty
listing_id empty,Lease,Sarrià-sant Gervasi,El Raval,address empty,122.0,3,1,263348.9583646475,281963.1486186731,3º,True,False,False,condition empty,D,True,41.0,2.082139006101164,Idealista
1346,Lease,Eixampl,El Clot,address empty,106.5811866378594,3,1,139506.0,281963.1486186731,4º,True,False,False,Nuevo,energy_certificate empty,False,41.192376703741246,2.082139006101164,Housfy
listing_id empty,Lease,Eixampl,Sagrada Família,Passeig de Gràcia,105.0,3,1,4702.0,281963.1486186731,ático,False,True,False,condition empty,energy_certificate empty,True,41.192376703741246,2.0,Housfy
ID_1347,Venta,Nou Barris,neighborhood empty,Passeig de Gràcia,91.0,3,2,429764.0,281963.1486186731,floor empty,True,False,False,Poor,F,False,41.192376703741246,2.0,agency empty
ID_1348,operation empty,Horta-guinardó,El Born,address empty,135.0,3,1,263348.9583646475,281963.1486186731,4º,False,True,False,Good,F,False,41.192376703741246,2.082139006101164,Particular
1350,Alquiler,Sant Andreu,El Raval,C/ Diagonal 77,104.0,3,1,377171.0,7795.0,ático,False,True,True,Average,E,True,41.192376703741246,2.20216,Remax
listing_id empty,Lease,Sarrià-sant Gervasi,Poble-sec,Passeig de Gràcia,106.5811866378594,3,1,569387.0,51859.0,bajo,False,True,False,Reformado,G,False,41.0,2.0,Remax
ID_1351,Lease,Horta-guinardó,El Clot,C/ Diagonal 347,224.0,3,2,464744.0,281963.1486186731,1º,True,False,False,condition empty,F,False,41.36829,2.18797,Idealista
listing_id empty,Venta,Sarrià-sant Gervasi,Sant Antoni,C/ Gran Via 276,168.0,3,1,485888.0,6679.0,ático,True,True,False,Reformado,G,False,41.0,2.082139006101164,Remax
ID_1353,Buy,Eixample,Poble-sec,address empty,91.0,3,1,263348.9583646475,281963.1486186731,4º,False,False,True,Nuevo,E,False,41.40015,2.082139006101164,Fotocasa
listing_id empty,Vender,Eixampl,El Clot,Passeig de Gràcia,106.5811866378594,3,1,1200.0,604591.0,2º,True,False,False,Reformado,F,True,41.36508,2.12358,Particular
ID_1355,Lease,Eixample,Vila De Gràcia,address empty,106.5811866378594,3,1,1200.0,281963.1486186731,2º,True,True,False,Nuevo,E,True,41.36347,2.082139006101164,Remax
ID_1356,Vender,Gracia,El Born,address empty,106.5811866378594,3,1,1152838.0,5839.0,floor empty,False,False,False,condition empty,F,True,41.42257,2.0,Fotocasa
1358,Venta,Gracia,El Born,C/ Diagonal 30,68.0,3,1,179391.0,281963.1486186731,2º,False,False,False,Good,D,False,41.35612,2.0,Particular
1359,Alquiler,Gràcia,neighborhood empty,C/ Aragó 386,40.0,3,1,263348.9583646475,281963.1486186731,floor empty,False,True,False,Reformado,B,True,41.38402,2.082139006101164,Engel & Völkers
listing_id empty,Vender,Les Corts,La Barceloneta,address empty,106.5811866378594,3,1,263348.9583646475,3166.0,ático,False,False,False,A Reformar,B,False,41.192376703741246,2.0,Remax
ID_1360,Lease,Sants-montjuïc,Les Corts,address empty,106.5811866378594,3,1,312375.0,281963.1486186731,floor empty,False,True,False,Average,D,False,41.0,2.082139006101164,Fotocasa
listing_id empty,Rent,Sant Martí,El Raval,Calle Falsa 123,65.0,3,1,105747.0,977442.0,bajo,False,True,False,Average,A,False,41.0,2.082139006101164,Idealista
1363,Lease,Gràcia,neighborhood empty,address empty,106.5811866378594,3,1,423251.0,281963.1486186731,4º,True,False,True,Poor,B,False,41.0,2.0,Idealista
1364,operation empty,Eixampl,Vila De Gràcia,Passeig de Gràcia,132.0,3,2,263348.9583646475,898034.0,4º,False,True,False,A Reformar,G,False,41.0,2.082139006101164,agency empty
listing_id empty,Rent,Horta-guinardó,Sagrada Familia,address empty,106.5811866378594,3,1,1200.0,281963.1486186731,4º,False,False,False,Average,C,True,41.0,2.16795,Fotocasa
ID_1365,Rent,Horta-guinardó,neighborhood empty,Calle Falsa 123,94.0,3,3,1200.0,281963.1486186731,3º,False,False,False,Reformado,A,True,41.40205,2.082139006101164,Remax
1367,Rent,Gràcia,neighborhood empty,Passeig de Gràcia,168.0,3,2,2773.0,281963.1486186731,bajo,True,False,False,A Reformar,A,True,41.192376703741246,2.14841,Particular
1368,Alquiler,Ciutat Vella,neighborhood empty,C/ Mallorca 160,106.5811866378594,3,1,263348.9583646475,3654.0,sótano,False,True,False,Reformado,energy_certificate empty,False,41.192376703741246,2.18352,Fotocasa
1369,Vender,Sant Andreu,El Raval,C/ Gran Via 201,146.0,3,2,1873390.0,281963.1486186731,sótano,False,False,False,Nuevo,C,False,41.192376703741246,2.10323,Housfy
listing_id empty,operation empty,Ciutat Vella,neighborhood empty,Calle Falsa 123,118.0,3,1,263348.9583646475,281963.1486186731,1º,False,False,False,A Reformar,D,False,41.192376703741246,2.082139006101164,Idealista
listing_id empty,Buy,Les Corts,Sagrada Família,address empty,106.5811866378594,3,1,1200.0,7394.0,2º,True,False,False,condition empty,C,True,41.192376703741246,2.16109,Housfy
1372,operation empty,Horta-guinardó,neighborhood empty,Passeig de Gràcia,226.0,3,1,467187.0,203803.0,floor empty,True,True,True,Poor,energy_certificate empty,True,41.192376703741246,2.1465,Housfy
1373,operation empty,Ciutat Vella,neighborhood empty,C/ Diagonal 90,228.0,3,1,326656.0,621003.0,1º,False,False,False,Nuevo,C,True,41.192376703741246,2.082139006101164,Remax
ID_1373,Lease,Unknown,Poble-sec,address empty,148.0,3,1,263348.9583646475,7442.0,1º,False,True,True,Average,energy_certificate empty,True,41.42299,2.0,Engel & Völkers
ID_1374,Venta,Sant Andreu,Diagonal Mar,Calle Falsa 123,106.5811866378594,3,1,164370.0,281963.1486186731,3º,True,True,False,condition empty,energy_certificate empty,True,41.192376703741246,2.082139006101164,Idealista
listing_id empty,Lease,Sant Andreu,El Raval,address empty,226.0,3,1,1200.0,281963.1486186731,4º,False,False,False,Reformado,G,False,41.192376703741246,2.0,Fotocasa
listing_id empty,Rent,Horta-guinardó,neighborhood empty,address empty,185.0,3,1,423337.0,281963.1486186731,floor empty,False,True,True,Average,G,True,41.0,2.19454,Fotocasa
listing_id empty,Venta,Horta-guinardó,Sant Antoni,Calle Falsa 123,106.5811866378594,3,1,582089.0,281963.1486186731,1º,True,True,True,A Reformar,D,True,41.42949,2.082139006101164,Remax
listing_id empty,Buy,Sant Andreu,Sagrada Familia,C/ Gran Via 50,114.0,3,1,260074.0,281963.1486186731,bajo,False,False,True,Average,A,False,41.192376703741246,2.0,Fotocasa
